source,target,edge_type,evidence
financialnewsusa.com,worldstarsmag.com,same_ip,76.223.54.146
myz99.com,offthegrid.media,same_ip,76.223.54.146
myz99.com,oohlo.com,same_ip,76.223.54.146
myz99.com,portalstate.com,same_ip,76.223.54.146
myz99.com,todaytells.com,same_ip,76.223.54.146
myz99.com,usanewscentral.com,same_ip,76.223.54.146
myz99.com,viraldevil.com,same_ip,76.223.54.146
myz99.com,viralpipeline.com,same_ip,76.223.54.146
myz99.com,worldstarsmag.com,same_ip,76.223.54.146
offthegrid.media,oohlo.com,same_ip,76.223.54.146
offthegrid.media,portalstate.com,same_ip,76.223.54.146
offthegrid.media,todaytells.com,same_ip,76.223.54.146
offthegrid.media,usanewscentral.com,same_ip,76.223.54.146
offthegrid.media,viraldevil.com,same_ip,76.223.54.146
offthegrid.media,viralpipeline.com,same_ip,76.223.54.146
offthegrid.media,worldstarsmag.com,same_ip,76.223.54.146
oohlo.com,portalstate.com,same_ip,76.223.54.146
oohlo.com,todaytells.com,same_ip,76.223.54.146
oohlo.com,usanewscentral.com,same_ip,76.223.54.146
oohlo.com,viraldevil.com,same_ip,76.223.54.146
oohlo.com,viralpipeline.com,same_ip,76.223.54.146
oohlo.com,worldstarsmag.com,same_ip,76.223.54.146
portalstate.com,todaytells.com,same_ip,76.223.54.146
portalstate.com,usanewscentral.com,same_ip,76.223.54.146
portalstate.com,viraldevil.com,same_ip,76.223.54.146
portalstate.com,viralpipeline.com,same_ip,76.223.54.146
portalstate.com,worldstarsmag.com,same_ip,76.223.54.146
todaytells.com,usanewscentral.com,same_ip,76.223.54.146
todaytells.com,viraldevil.com,same_ip,76.223.54.146
todaytells.com,viralpipeline.com,same_ip,76.223.54.146
todaytells.com,worldstarsmag.com,same_ip,76.223.54.146
usanewscentral.com,viraldevil.com,same_ip,76.223.54.146
usanewscentral.com,viralpipeline.com,same_ip,76.223.54.146
usanewscentral.com,worldstarsmag.com,same_ip,76.223.54.146
viraldevil.com,viralpipeline.com,same_ip,76.223.54.146
viraldevil.com,worldstarsmag.com,same_ip,76.223.54.146
viralpipeline.com,worldstarsmag.com,same_ip,76.223.54.146
brianfalduto.com,pe.com,same_ip,198.202.211.1
brianfalduto.com,soberinfo.com,same_ip,198.202.211.1
pe.com,soberinfo.com,same_ip,198.202.211.1
brides.com,ew.com,same_ip,172.66.1.220
brides.com,foodandwine.com,same_ip,172.66.1.220
brides.com,health.com,same_ip,172.66.1.220
brides.com,marthastewart.com,same_ip,172.66.1.220
brides.com,mydomaine.com,same_ip,172.66.1.220
brides.com,parents.com,same_ip,172.66.1.220
brides.com,realsimple.com,same_ip,172.66.1.220
brides.com,shape.com,same_ip,172.66.1.220
brides.com,southernliving.com,same_ip,172.66.1.220
brides.com,thoughtco.com,same_ip,172.66.1.220
brides.com,travelandleisure.com,same_ip,172.66.1.220
ew.com,foodandwine.com,same_ip,172.66.1.220
ew.com,health.com,same_ip,172.66.1.220
ew.com,marthastewart.com,same_ip,172.66.1.220
ew.com,mydomaine.com,same_ip,172.66.1.220
ew.com,parents.com,same_ip,172.66.1.220
ew.com,realsimple.com,same_ip,172.66.1.220
ew.com,shape.com,same_ip,172.66.1.220
ew.com,southernliving.com,same_ip,172.66.1.220
ew.com,thoughtco.com,same_ip,172.66.1.220
ew.com,travelandleisure.com,same_ip,172.66.1.220
foodandwine.com,health.com,same_ip,172.66.1.220
foodandwine.com,marthastewart.com,same_ip,172.66.1.220
foodandwine.com,mydomaine.com,same_ip,172.66.1.220
foodandwine.com,parents.com,same_ip,172.66.1.220
foodandwine.com,realsimple.com,same_ip,172.66.1.220
foodandwine.com,shape.com,same_ip,172.66.1.220
foodandwine.com,southernliving.com,same_ip,172.66.1.220
foodandwine.com,thoughtco.com,same_ip,172.66.1.220
foodandwine.com,travelandleisure.com,same_ip,172.66.1.220
health.com,marthastewart.com,same_ip,172.66.1.220
health.com,mydomaine.com,same_ip,172.66.1.220
health.com,parents.com,same_ip,172.66.1.220
health.com,realsimple.com,same_ip,172.66.1.220
health.com,shape.com,same_ip,172.66.1.220
health.com,southernliving.com,same_ip,172.66.1.220
health.com,thoughtco.com,same_ip,172.66.1.220
health.com,travelandleisure.com,same_ip,172.66.1.220
marthastewart.com,mydomaine.com,same_ip,172.66.1.220
marthastewart.com,parents.com,same_ip,172.66.1.220
marthastewart.com,realsimple.com,same_ip,172.66.1.220
marthastewart.com,shape.com,same_ip,172.66.1.220
marthastewart.com,southernliving.com,same_ip,172.66.1.220
marthastewart.com,thoughtco.com,same_ip,172.66.1.220
marthastewart.com,travelandleisure.com,same_ip,172.66.1.220
mydomaine.com,parents.com,same_ip,172.66.1.220
mydomaine.com,realsimple.com,same_ip,172.66.1.220
mydomaine.com,shape.com,same_ip,172.66.1.220
mydomaine.com,southernliving.com,same_ip,172.66.1.220
mydomaine.com,thoughtco.com,same_ip,172.66.1.220
mydomaine.com,travelandleisure.com,same_ip,172.66.1.220
parents.com,realsimple.com,same_ip,172.66.1.220
parents.com,shape.com,same_ip,172.66.1.220
parents.com,southernliving.com,same_ip,172.66.1.220
parents.com,thoughtco.com,same_ip,172.66.1.220
parents.com,travelandleisure.com,same_ip,172.66.1.220
realsimple.com,shape.com,same_ip,172.66.1.220
realsimple.com,southernliving.com,same_ip,172.66.1.220
realsimple.com,thoughtco.com,same_ip,172.66.1.220
realsimple.com,travelandleisure.com,same_ip,172.66.1.220
shape.com,southernliving.com,same_ip,172.66.1.220
shape.com,thoughtco.com,same_ip,172.66.1.220
shape.com,travelandleisure.com,same_ip,172.66.1.220
southernliving.com,thoughtco.com,same_ip,172.66.1.220
southernliving.com,travelandleisure.com,same_ip,172.66.1.220
thoughtco.com,travelandleisure.com,same_ip,172.66.1.220
brobible.com,hollywoodlife.com,same_ip,192.0.66.152
brobible.com,whitehouse.gov,same_ip,192.0.66.152
hollywoodlife.com,whitehouse.gov,same_ip,192.0.66.152
buzzfeednews.com,huffingtonpost.com.au,same_ip,151.101.130.114
buzznews.co.uk,hermoments.com,same_ip,13.248.169.48
buzznews.co.uk,spott.tv,same_ip,13.248.169.48
hermoments.com,spott.tv,same_ip,13.248.169.48
buzzyoo.com,inspiringday.com,same_ip,13.223.25.84
buzzyoo.com,news.groopspeak.com,same_ip,13.223.25.84
buzzyoo.com,newsuptoday.com,same_ip,13.223.25.84
inspiringday.com,news.groopspeak.com,same_ip,13.223.25.84
inspiringday.com,newsuptoday.com,same_ip,13.223.25.84
news.groopspeak.com,newsuptoday.com,same_ip,13.223.25.84
byrdie.com,instyle.com,same_ip,162.159.141.224
byrdie.com,liveabout.com,same_ip,162.159.141.224
byrdie.com,people.com,same_ip,162.159.141.224
instyle.com,liveabout.com,same_ip,162.159.141.224
instyle.com,people.com,same_ip,162.159.141.224
liveabout.com,people.com,same_ip,162.159.141.224
caffertyfile.blogs.cnn.com,marquee.blogs.cnn.com,same_ip,151.101.3.5
caffertyfile.blogs.cnn.com,money.cnn.com,same_ip,151.101.3.5
caffertyfile.blogs.cnn.com,politicalticker.blogs.cnn.com,same_ip,151.101.3.5
caffertyfile.blogs.cnn.com,sotu.blogs.cnn.com,same_ip,151.101.3.5
marquee.blogs.cnn.com,money.cnn.com,same_ip,151.101.3.5
marquee.blogs.cnn.com,politicalticker.blogs.cnn.com,same_ip,151.101.3.5
marquee.blogs.cnn.com,sotu.blogs.cnn.com,same_ip,151.101.3.5
money.cnn.com,politicalticker.blogs.cnn.com,same_ip,151.101.3.5
money.cnn.com,sotu.blogs.cnn.com,same_ip,151.101.3.5
politicalticker.blogs.cnn.com,sotu.blogs.cnn.com,same_ip,151.101.3.5
cagesideseats.com,racked.com,same_ip,199.232.197.246
cagesideseats.com,thecut.com,same_ip,199.232.197.246
racked.com,thecut.com,same_ip,199.232.197.246
cairnspost.com.au,dailytelegraph.com.au,same_ip,184.27.178.165
cairnspost.com.au,heraldsun.com.au,same_ip,184.27.178.165
cairnspost.com.au,news.com.au,same_ip,184.27.178.165
cairnspost.com.au,themercury.com.au,same_ip,184.27.178.165
dailytelegraph.com.au,heraldsun.com.au,same_ip,184.27.178.165
dailytelegraph.com.au,news.com.au,same_ip,184.27.178.165
dailytelegraph.com.au,themercury.com.au,same_ip,184.27.178.165
heraldsun.com.au,news.com.au,same_ip,184.27.178.165
heraldsun.com.au,themercury.com.au,same_ip,184.27.178.165
news.com.au,themercury.com.au,same_ip,184.27.178.165
calgaryherald.com,calgarysun.com,same_ip,34.117.147.204
calgaryherald.com,canoe.com,same_ip,34.117.147.204
calgaryherald.com,edmontonsun.com,same_ip,34.117.147.204
calgaryherald.com,montrealgazette.com,same_ip,34.117.147.204
calgaryherald.com,nationalpost.com,same_ip,34.117.147.204
calgaryherald.com,o.canada.com,same_ip,34.117.147.204
calgaryherald.com,torontosun.com,same_ip,34.117.147.204
calgaryherald.com,windsorstar.com,same_ip,34.117.147.204
calgarysun.com,canoe.com,same_ip,34.117.147.204
calgarysun.com,edmontonsun.com,same_ip,34.117.147.204
calgarysun.com,montrealgazette.com,same_ip,34.117.147.204
calgarysun.com,nationalpost.com,same_ip,34.117.147.204
calgarysun.com,o.canada.com,same_ip,34.117.147.204
calgarysun.com,torontosun.com,same_ip,34.117.147.204
calgarysun.com,windsorstar.com,same_ip,34.117.147.204
canoe.com,edmontonsun.com,same_ip,34.117.147.204
canoe.com,montrealgazette.com,same_ip,34.117.147.204
canoe.com,nationalpost.com,same_ip,34.117.147.204
canoe.com,o.canada.com,same_ip,34.117.147.204
canoe.com,torontosun.com,same_ip,34.117.147.204
canoe.com,windsorstar.com,same_ip,34.117.147.204
edmontonsun.com,montrealgazette.com,same_ip,34.117.147.204
edmontonsun.com,nationalpost.com,same_ip,34.117.147.204
edmontonsun.com,o.canada.com,same_ip,34.117.147.204
edmontonsun.com,torontosun.com,same_ip,34.117.147.204
edmontonsun.com,windsorstar.com,same_ip,34.117.147.204
montrealgazette.com,nationalpost.com,same_ip,34.117.147.204
montrealgazette.com,o.canada.com,same_ip,34.117.147.204
montrealgazette.com,torontosun.com,same_ip,34.117.147.204
montrealgazette.com,windsorstar.com,same_ip,34.117.147.204
nationalpost.com,o.canada.com,same_ip,34.117.147.204
nationalpost.com,torontosun.com,same_ip,34.117.147.204
nationalpost.com,windsorstar.com,same_ip,34.117.147.204
o.canada.com,torontosun.com,same_ip,34.117.147.204
o.canada.com,windsorstar.com,same_ip,34.117.147.204
torontosun.com,windsorstar.com,same_ip,34.117.147.204
capitalfm.co.ke,connecticutlifestyles.com,same_ip,141.193.213.10
capitalfm.co.ke,crossroadstrading.com,same_ip,141.193.213.10
capitalfm.co.ke,cupcakevineyards.com,same_ip,141.193.213.10
capitalfm.co.ke,fromthegrapevine.com,same_ip,141.193.213.10
capitalfm.co.ke,hollywood.com,same_ip,141.193.213.10
capitalfm.co.ke,inspiremehomedecor.com,same_ip,141.193.213.10
capitalfm.co.ke,liveandletsfly.boardingarea.com,same_ip,141.193.213.10
capitalfm.co.ke,mother.ly,same_ip,141.193.213.10
capitalfm.co.ke,nerdist.com,same_ip,141.193.213.10
capitalfm.co.ke,realstyle.therealreal.com,same_ip,141.193.213.10
capitalfm.co.ke,sunny1079.com,same_ip,141.193.213.10
capitalfm.co.ke,veterantv.com,same_ip,141.193.213.10
capitalfm.co.ke,webbyawards.com,same_ip,141.193.213.10
capitalfm.co.ke,wheninmanila.com,same_ip,141.193.213.10
capitalfm.co.ke,whitneyport.com,same_ip,141.193.213.10
capitalfm.co.ke,wirk.com,same_ip,141.193.213.10
capitalfm.co.ke,wrmf.com,same_ip,141.193.213.10
connecticutlifestyles.com,crossroadstrading.com,same_ip,141.193.213.10
connecticutlifestyles.com,cupcakevineyards.com,same_ip,141.193.213.10
connecticutlifestyles.com,fromthegrapevine.com,same_ip,141.193.213.10
connecticutlifestyles.com,hollywood.com,same_ip,141.193.213.10
connecticutlifestyles.com,inspiremehomedecor.com,same_ip,141.193.213.10
connecticutlifestyles.com,liveandletsfly.boardingarea.com,same_ip,141.193.213.10
connecticutlifestyles.com,mother.ly,same_ip,141.193.213.10
connecticutlifestyles.com,nerdist.com,same_ip,141.193.213.10
connecticutlifestyles.com,realstyle.therealreal.com,same_ip,141.193.213.10
connecticutlifestyles.com,sunny1079.com,same_ip,141.193.213.10
connecticutlifestyles.com,veterantv.com,same_ip,141.193.213.10
connecticutlifestyles.com,webbyawards.com,same_ip,141.193.213.10
connecticutlifestyles.com,wheninmanila.com,same_ip,141.193.213.10
connecticutlifestyles.com,whitneyport.com,same_ip,141.193.213.10
connecticutlifestyles.com,wirk.com,same_ip,141.193.213.10
connecticutlifestyles.com,wrmf.com,same_ip,141.193.213.10
crossroadstrading.com,cupcakevineyards.com,same_ip,141.193.213.10
crossroadstrading.com,fromthegrapevine.com,same_ip,141.193.213.10
crossroadstrading.com,hollywood.com,same_ip,141.193.213.10
crossroadstrading.com,inspiremehomedecor.com,same_ip,141.193.213.10
crossroadstrading.com,liveandletsfly.boardingarea.com,same_ip,141.193.213.10
crossroadstrading.com,mother.ly,same_ip,141.193.213.10
crossroadstrading.com,nerdist.com,same_ip,141.193.213.10
crossroadstrading.com,realstyle.therealreal.com,same_ip,141.193.213.10
crossroadstrading.com,sunny1079.com,same_ip,141.193.213.10
crossroadstrading.com,veterantv.com,same_ip,141.193.213.10
crossroadstrading.com,webbyawards.com,same_ip,141.193.213.10
crossroadstrading.com,wheninmanila.com,same_ip,141.193.213.10
crossroadstrading.com,whitneyport.com,same_ip,141.193.213.10
crossroadstrading.com,wirk.com,same_ip,141.193.213.10
crossroadstrading.com,wrmf.com,same_ip,141.193.213.10
cupcakevineyards.com,fromthegrapevine.com,same_ip,141.193.213.10
cupcakevineyards.com,hollywood.com,same_ip,141.193.213.10
cupcakevineyards.com,inspiremehomedecor.com,same_ip,141.193.213.10
cupcakevineyards.com,liveandletsfly.boardingarea.com,same_ip,141.193.213.10
cupcakevineyards.com,mother.ly,same_ip,141.193.213.10
cupcakevineyards.com,nerdist.com,same_ip,141.193.213.10
cupcakevineyards.com,realstyle.therealreal.com,same_ip,141.193.213.10
cupcakevineyards.com,sunny1079.com,same_ip,141.193.213.10
cupcakevineyards.com,veterantv.com,same_ip,141.193.213.10
cupcakevineyards.com,webbyawards.com,same_ip,141.193.213.10
cupcakevineyards.com,wheninmanila.com,same_ip,141.193.213.10
cupcakevineyards.com,whitneyport.com,same_ip,141.193.213.10
cupcakevineyards.com,wirk.com,same_ip,141.193.213.10
cupcakevineyards.com,wrmf.com,same_ip,141.193.213.10
fromthegrapevine.com,hollywood.com,same_ip,141.193.213.10
fromthegrapevine.com,inspiremehomedecor.com,same_ip,141.193.213.10
fromthegrapevine.com,liveandletsfly.boardingarea.com,same_ip,141.193.213.10
fromthegrapevine.com,mother.ly,same_ip,141.193.213.10
fromthegrapevine.com,nerdist.com,same_ip,141.193.213.10
fromthegrapevine.com,realstyle.therealreal.com,same_ip,141.193.213.10
fromthegrapevine.com,sunny1079.com,same_ip,141.193.213.10
fromthegrapevine.com,veterantv.com,same_ip,141.193.213.10
fromthegrapevine.com,webbyawards.com,same_ip,141.193.213.10
fromthegrapevine.com,wheninmanila.com,same_ip,141.193.213.10
fromthegrapevine.com,whitneyport.com,same_ip,141.193.213.10
fromthegrapevine.com,wirk.com,same_ip,141.193.213.10
fromthegrapevine.com,wrmf.com,same_ip,141.193.213.10
hollywood.com,inspiremehomedecor.com,same_ip,141.193.213.10
hollywood.com,liveandletsfly.boardingarea.com,same_ip,141.193.213.10
hollywood.com,mother.ly,same_ip,141.193.213.10
hollywood.com,nerdist.com,same_ip,141.193.213.10
hollywood.com,realstyle.therealreal.com,same_ip,141.193.213.10
hollywood.com,sunny1079.com,same_ip,141.193.213.10
hollywood.com,veterantv.com,same_ip,141.193.213.10
hollywood.com,webbyawards.com,same_ip,141.193.213.10
hollywood.com,wheninmanila.com,same_ip,141.193.213.10
hollywood.com,whitneyport.com,same_ip,141.193.213.10
hollywood.com,wirk.com,same_ip,141.193.213.10
hollywood.com,wrmf.com,same_ip,141.193.213.10
inspiremehomedecor.com,liveandletsfly.boardingarea.com,same_ip,141.193.213.10
inspiremehomedecor.com,mother.ly,same_ip,141.193.213.10
inspiremehomedecor.com,nerdist.com,same_ip,141.193.213.10
inspiremehomedecor.com,realstyle.therealreal.com,same_ip,141.193.213.10
inspiremehomedecor.com,sunny1079.com,same_ip,141.193.213.10
inspiremehomedecor.com,veterantv.com,same_ip,141.193.213.10
inspiremehomedecor.com,webbyawards.com,same_ip,141.193.213.10
inspiremehomedecor.com,wheninmanila.com,same_ip,141.193.213.10
inspiremehomedecor.com,whitneyport.com,same_ip,141.193.213.10
inspiremehomedecor.com,wirk.com,same_ip,141.193.213.10
inspiremehomedecor.com,wrmf.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,mother.ly,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,nerdist.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,realstyle.therealreal.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,sunny1079.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,veterantv.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,webbyawards.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,wheninmanila.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,whitneyport.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,wirk.com,same_ip,141.193.213.10
liveandletsfly.boardingarea.com,wrmf.com,same_ip,141.193.213.10
mother.ly,nerdist.com,same_ip,141.193.213.10
mother.ly,realstyle.therealreal.com,same_ip,141.193.213.10
mother.ly,sunny1079.com,same_ip,141.193.213.10
mother.ly,veterantv.com,same_ip,141.193.213.10
mother.ly,webbyawards.com,same_ip,141.193.213.10
mother.ly,wheninmanila.com,same_ip,141.193.213.10
mother.ly,whitneyport.com,same_ip,141.193.213.10
mother.ly,wirk.com,same_ip,141.193.213.10
mother.ly,wrmf.com,same_ip,141.193.213.10
nerdist.com,realstyle.therealreal.com,same_ip,141.193.213.10
nerdist.com,sunny1079.com,same_ip,141.193.213.10
nerdist.com,veterantv.com,same_ip,141.193.213.10
nerdist.com,webbyawards.com,same_ip,141.193.213.10
nerdist.com,wheninmanila.com,same_ip,141.193.213.10
nerdist.com,whitneyport.com,same_ip,141.193.213.10
nerdist.com,wirk.com,same_ip,141.193.213.10
nerdist.com,wrmf.com,same_ip,141.193.213.10
realstyle.therealreal.com,sunny1079.com,same_ip,141.193.213.10
realstyle.therealreal.com,veterantv.com,same_ip,141.193.213.10
realstyle.therealreal.com,webbyawards.com,same_ip,141.193.213.10
realstyle.therealreal.com,wheninmanila.com,same_ip,141.193.213.10
realstyle.therealreal.com,whitneyport.com,same_ip,141.193.213.10
realstyle.therealreal.com,wirk.com,same_ip,141.193.213.10
realstyle.therealreal.com,wrmf.com,same_ip,141.193.213.10
sunny1079.com,veterantv.com,same_ip,141.193.213.10
sunny1079.com,webbyawards.com,same_ip,141.193.213.10
sunny1079.com,wheninmanila.com,same_ip,141.193.213.10
sunny1079.com,whitneyport.com,same_ip,141.193.213.10
sunny1079.com,wirk.com,same_ip,141.193.213.10
sunny1079.com,wrmf.com,same_ip,141.193.213.10
veterantv.com,webbyawards.com,same_ip,141.193.213.10
veterantv.com,wheninmanila.com,same_ip,141.193.213.10
veterantv.com,whitneyport.com,same_ip,141.193.213.10
veterantv.com,wirk.com,same_ip,141.193.213.10
veterantv.com,wrmf.com,same_ip,141.193.213.10
webbyawards.com,wheninmanila.com,same_ip,141.193.213.10
webbyawards.com,whitneyport.com,same_ip,141.193.213.10
webbyawards.com,wirk.com,same_ip,141.193.213.10
webbyawards.com,wrmf.com,same_ip,141.193.213.10
wheninmanila.com,whitneyport.com,same_ip,141.193.213.10
wheninmanila.com,wirk.com,same_ip,141.193.213.10
wheninmanila.com,wrmf.com,same_ip,141.193.213.10
whitneyport.com,wirk.com,same_ip,141.193.213.10
whitneyport.com,wrmf.com,same_ip,141.193.213.10
wirk.com,wrmf.com,same_ip,141.193.213.10
cbsnews.com,cbssports.com,same_ip,151.101.1.188
cdc.gov,thebump.com,same_ip,23.216.147.201
celebritymaximum.com,usleader.net,same_ip,8.218.208.240
celebsnow.co.uk,look.co.uk,same_ip,185.113.25.58
celebsnow.co.uk,technobuffalo.com,same_ip,185.113.25.58
celebsnow.co.uk,womansown.co.uk,same_ip,185.113.25.58
look.co.uk,technobuffalo.com,same_ip,185.113.25.58
look.co.uk,womansown.co.uk,same_ip,185.113.25.58
technobuffalo.com,womansown.co.uk,same_ip,185.113.25.58
champagneandshade.com,undeadwalking.com,same_ip,18.65.229.7
channel24.co.za,m.channel24.co.za,same_ip,104.21.13.28
charlotteobserver.com,fresnobee.com,same_ip,34.85.147.204
charlotteobserver.com,islandpacket.com,same_ip,34.85.147.204
charlotteobserver.com,kansascity.com,same_ip,34.85.147.204
charlotteobserver.com,miami.com,same_ip,34.85.147.204
charlotteobserver.com,miamiherald.com,same_ip,34.85.147.204
charlotteobserver.com,modbee.com,same_ip,34.85.147.204
charlotteobserver.com,newsobserver.com,same_ip,34.85.147.204
charlotteobserver.com,sacbee.com,same_ip,34.85.147.204
charlotteobserver.com,sanluisobispo.com,same_ip,34.85.147.204
charlotteobserver.com,star-telegram.com,same_ip,34.85.147.204
charlotteobserver.com,thestate.com,same_ip,34.85.147.204
fresnobee.com,islandpacket.com,same_ip,34.85.147.204
fresnobee.com,kansascity.com,same_ip,34.85.147.204
fresnobee.com,miami.com,same_ip,34.85.147.204
fresnobee.com,miamiherald.com,same_ip,34.85.147.204
fresnobee.com,modbee.com,same_ip,34.85.147.204
fresnobee.com,newsobserver.com,same_ip,34.85.147.204
fresnobee.com,sacbee.com,same_ip,34.85.147.204
fresnobee.com,sanluisobispo.com,same_ip,34.85.147.204
fresnobee.com,star-telegram.com,same_ip,34.85.147.204
fresnobee.com,thestate.com,same_ip,34.85.147.204
islandpacket.com,kansascity.com,same_ip,34.85.147.204
islandpacket.com,miami.com,same_ip,34.85.147.204
islandpacket.com,miamiherald.com,same_ip,34.85.147.204
islandpacket.com,modbee.com,same_ip,34.85.147.204
islandpacket.com,newsobserver.com,same_ip,34.85.147.204
islandpacket.com,sacbee.com,same_ip,34.85.147.204
islandpacket.com,sanluisobispo.com,same_ip,34.85.147.204
islandpacket.com,star-telegram.com,same_ip,34.85.147.204
islandpacket.com,thestate.com,same_ip,34.85.147.204
kansascity.com,miami.com,same_ip,34.85.147.204
kansascity.com,miamiherald.com,same_ip,34.85.147.204
kansascity.com,modbee.com,same_ip,34.85.147.204
kansascity.com,newsobserver.com,same_ip,34.85.147.204
kansascity.com,sacbee.com,same_ip,34.85.147.204
kansascity.com,sanluisobispo.com,same_ip,34.85.147.204
kansascity.com,star-telegram.com,same_ip,34.85.147.204
kansascity.com,thestate.com,same_ip,34.85.147.204
miami.com,miamiherald.com,same_ip,34.85.147.204
miami.com,modbee.com,same_ip,34.85.147.204
miami.com,newsobserver.com,same_ip,34.85.147.204
miami.com,sacbee.com,same_ip,34.85.147.204
miami.com,sanluisobispo.com,same_ip,34.85.147.204
miami.com,star-telegram.com,same_ip,34.85.147.204
miami.com,thestate.com,same_ip,34.85.147.204
miamiherald.com,modbee.com,same_ip,34.85.147.204
miamiherald.com,newsobserver.com,same_ip,34.85.147.204
miamiherald.com,sacbee.com,same_ip,34.85.147.204
miamiherald.com,sanluisobispo.com,same_ip,34.85.147.204
miamiherald.com,star-telegram.com,same_ip,34.85.147.204
miamiherald.com,thestate.com,same_ip,34.85.147.204
modbee.com,newsobserver.com,same_ip,34.85.147.204
modbee.com,sacbee.com,same_ip,34.85.147.204
modbee.com,sanluisobispo.com,same_ip,34.85.147.204
modbee.com,star-telegram.com,same_ip,34.85.147.204
modbee.com,thestate.com,same_ip,34.85.147.204
newsobserver.com,sacbee.com,same_ip,34.85.147.204
newsobserver.com,sanluisobispo.com,same_ip,34.85.147.204
newsobserver.com,star-telegram.com,same_ip,34.85.147.204
newsobserver.com,thestate.com,same_ip,34.85.147.204
sacbee.com,sanluisobispo.com,same_ip,34.85.147.204
sacbee.com,star-telegram.com,same_ip,34.85.147.204
sacbee.com,thestate.com,same_ip,34.85.147.204
sanluisobispo.com,star-telegram.com,same_ip,34.85.147.204
sanluisobispo.com,thestate.com,same_ip,34.85.147.204
star-telegram.com,thestate.com,same_ip,34.85.147.204
chasinthebuck.com,ridingthewave.com,same_ip,104.154.167.26
chasinthebuck.com,wvlc.com,same_ip,104.154.167.26
ridingthewave.com,wvlc.com,same_ip,104.154.167.26
choc.org,cmaworld.com,same_ip,141.193.213.20
choc.org,elle.com.au,same_ip,141.193.213.20
choc.org,familydoctor.org,same_ip,141.193.213.20
choc.org,icel.edu.mx,same_ip,141.193.213.20
choc.org,madworldnews.com,same_ip,141.193.213.20
choc.org,newidea.com.au,same_ip,141.193.213.20
choc.org,vmagazine.com,same_ip,141.193.213.20
choc.org,vman.com,same_ip,141.193.213.20
cmaworld.com,elle.com.au,same_ip,141.193.213.20
cmaworld.com,familydoctor.org,same_ip,141.193.213.20
cmaworld.com,icel.edu.mx,same_ip,141.193.213.20
cmaworld.com,madworldnews.com,same_ip,141.193.213.20
cmaworld.com,newidea.com.au,same_ip,141.193.213.20
cmaworld.com,vmagazine.com,same_ip,141.193.213.20
cmaworld.com,vman.com,same_ip,141.193.213.20
elle.com.au,familydoctor.org,same_ip,141.193.213.20
elle.com.au,icel.edu.mx,same_ip,141.193.213.20
elle.com.au,madworldnews.com,same_ip,141.193.213.20
elle.com.au,newidea.com.au,same_ip,141.193.213.20
elle.com.au,vmagazine.com,same_ip,141.193.213.20
elle.com.au,vman.com,same_ip,141.193.213.20
familydoctor.org,icel.edu.mx,same_ip,141.193.213.20
familydoctor.org,madworldnews.com,same_ip,141.193.213.20
familydoctor.org,newidea.com.au,same_ip,141.193.213.20
familydoctor.org,vmagazine.com,same_ip,141.193.213.20
familydoctor.org,vman.com,same_ip,141.193.213.20
icel.edu.mx,madworldnews.com,same_ip,141.193.213.20
icel.edu.mx,newidea.com.au,same_ip,141.193.213.20
icel.edu.mx,vmagazine.com,same_ip,141.193.213.20
icel.edu.mx,vman.com,same_ip,141.193.213.20
madworldnews.com,newidea.com.au,same_ip,141.193.213.20
madworldnews.com,vmagazine.com,same_ip,141.193.213.20
madworldnews.com,vman.com,same_ip,141.193.213.20
newidea.com.au,vmagazine.com,same_ip,141.193.213.20
newidea.com.au,vman.com,same_ip,141.193.213.20
vmagazine.com,vman.com,same_ip,141.193.213.20
chron.com,sfgate.com,same_ip,34.235.224.231
cinemablend.com,marieclaire.com,same_ip,199.232.210.114
clerk.house.gov,democrats-oversight.house.gov,same_ip,23.196.199.30
clerk.house.gov,energycommerce.house.gov,same_ip,23.196.199.30
democrats-oversight.house.gov,energycommerce.house.gov,same_ip,23.196.199.30
clip.fail,dailyworldupdate.us,same_ip,103.224.182.251
closeronline.co.uk,revolt.tv,same_ip,143.204.160.53
cmt.com,insideedition.com,same_ip,100.28.104.175
cmt.com,mtv.com,same_ip,100.28.104.175
cmt.com,mtvasia.com,same_ip,100.28.104.175
insideedition.com,mtv.com,same_ip,100.28.104.175
insideedition.com,mtvasia.com,same_ip,100.28.104.175
mtv.com,mtvasia.com,same_ip,100.28.104.175
colbertnation.com,comedycentral.co.uk,same_ip,54.157.108.158
colbertnation.com,etcanada.com,same_ip,54.157.108.158
colbertnation.com,etonline.com,same_ip,54.157.108.158
colbertnation.com,mtv.co.uk,same_ip,54.157.108.158
colbertnation.com,mtv.com.au,same_ip,54.157.108.158
colbertnation.com,newnownext.com,same_ip,54.157.108.158
colbertnation.com,thedailyshow.com,same_ip,54.157.108.158
