edge_type,evidence,layer,weight,source,target
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,hollywood.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,inspiremehomedecor.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,liveandletsfly.boardingarea.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,mother.ly
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,nerdist.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,wirk.com
same_ip,141.193.213.10,infra,1.0,connecticutlifestyles.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,cupcakevineyards.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,fromthegrapevine.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,hollywood.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,inspiremehomedecor.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,liveandletsfly.boardingarea.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,mother.ly
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,nerdist.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,wirk.com
same_ip,141.193.213.10,infra,1.0,crossroadstrading.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,fromthegrapevine.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,hollywood.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,inspiremehomedecor.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,liveandletsfly.boardingarea.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,mother.ly
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,nerdist.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,wirk.com
same_ip,141.193.213.10,infra,1.0,cupcakevineyards.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,hollywood.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,inspiremehomedecor.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,liveandletsfly.boardingarea.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,mother.ly
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,nerdist.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,wirk.com
same_ip,141.193.213.10,infra,1.0,fromthegrapevine.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,inspiremehomedecor.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,liveandletsfly.boardingarea.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,mother.ly
same_ip,141.193.213.10,infra,1.0,hollywood.com,nerdist.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,wirk.com
same_ip,141.193.213.10,infra,1.0,hollywood.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,liveandletsfly.boardingarea.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,mother.ly
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,nerdist.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,wirk.com
same_ip,141.193.213.10,infra,1.0,inspiremehomedecor.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,mother.ly
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,nerdist.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,wirk.com
same_ip,141.193.213.10,infra,1.0,liveandletsfly.boardingarea.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,mother.ly,nerdist.com
same_ip,141.193.213.10,infra,1.0,mother.ly,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,mother.ly,sunny1079.com
same_ip,141.193.213.10,infra,1.0,mother.ly,veterantv.com
same_ip,141.193.213.10,infra,1.0,mother.ly,webbyawards.com
same_ip,141.193.213.10,infra,1.0,mother.ly,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,mother.ly,whitneyport.com
same_ip,141.193.213.10,infra,1.0,mother.ly,wirk.com
same_ip,141.193.213.10,infra,1.0,mother.ly,wrmf.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,realstyle.therealreal.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,wirk.com
same_ip,141.193.213.10,infra,1.0,nerdist.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,realstyle.therealreal.com,sunny1079.com
same_ip,141.193.213.10,infra,1.0,realstyle.therealreal.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,realstyle.therealreal.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,realstyle.therealreal.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,realstyle.therealreal.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,realstyle.therealreal.com,wirk.com
same_ip,141.193.213.10,infra,1.0,realstyle.therealreal.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,sunny1079.com,veterantv.com
same_ip,141.193.213.10,infra,1.0,sunny1079.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,sunny1079.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,sunny1079.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,sunny1079.com,wirk.com
same_ip,141.193.213.10,infra,1.0,sunny1079.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,veterantv.com,webbyawards.com
same_ip,141.193.213.10,infra,1.0,veterantv.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,veterantv.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,veterantv.com,wirk.com
same_ip,141.193.213.10,infra,1.0,veterantv.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,webbyawards.com,wheninmanila.com
same_ip,141.193.213.10,infra,1.0,webbyawards.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,webbyawards.com,wirk.com
same_ip,141.193.213.10,infra,1.0,webbyawards.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,wheninmanila.com,whitneyport.com
same_ip,141.193.213.10,infra,1.0,wheninmanila.com,wirk.com
same_ip,141.193.213.10,infra,1.0,wheninmanila.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,whitneyport.com,wirk.com
same_ip,141.193.213.10,infra,1.0,whitneyport.com,wrmf.com
same_ip,141.193.213.10,infra,1.0,wirk.com,wrmf.com
same_ip,151.101.1.188,infra,1.0,cbsnews.com,cbssports.com
same_ip,23.216.147.201,infra,1.0,cdc.gov,thebump.com
same_ip,8.218.208.240,infra,1.0,celebritymaximum.com,usleader.net
same_ip,185.113.25.58,infra,1.0,celebsnow.co.uk,look.co.uk
same_ip,185.113.25.58,infra,1.0,celebsnow.co.uk,technobuffalo.com
same_ip,185.113.25.58,infra,1.0,celebsnow.co.uk,womansown.co.uk
same_ip,185.113.25.58,infra,1.0,look.co.uk,technobuffalo.com
same_ip,185.113.25.58,infra,1.0,look.co.uk,womansown.co.uk
same_ip,185.113.25.58,infra,1.0,technobuffalo.com,womansown.co.uk
same_ip,18.65.229.7,infra,1.0,champagneandshade.com,undeadwalking.com
same_ip,104.21.13.28,infra,1.0,channel24.co.za,m.channel24.co.za
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,fresnobee.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,islandpacket.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,kansascity.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,miami.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,miamiherald.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,modbee.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,newsobserver.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,charlotteobserver.com,thestate.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,islandpacket.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,kansascity.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,miami.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,miamiherald.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,modbee.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,newsobserver.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,fresnobee.com,thestate.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,kansascity.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,miami.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,miamiherald.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,modbee.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,newsobserver.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,islandpacket.com,thestate.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,miami.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,miamiherald.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,modbee.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,newsobserver.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,kansascity.com,thestate.com
same_ip,34.85.147.204,infra,1.0,miami.com,miamiherald.com
same_ip,34.85.147.204,infra,1.0,miami.com,modbee.com
same_ip,34.85.147.204,infra,1.0,miami.com,newsobserver.com
same_ip,34.85.147.204,infra,1.0,miami.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,miami.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,miami.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,miami.com,thestate.com
same_ip,34.85.147.204,infra,1.0,miamiherald.com,modbee.com
same_ip,34.85.147.204,infra,1.0,miamiherald.com,newsobserver.com
same_ip,34.85.147.204,infra,1.0,miamiherald.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,miamiherald.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,miamiherald.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,miamiherald.com,thestate.com
same_ip,34.85.147.204,infra,1.0,modbee.com,newsobserver.com
same_ip,34.85.147.204,infra,1.0,modbee.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,modbee.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,modbee.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,modbee.com,thestate.com
same_ip,34.85.147.204,infra,1.0,newsobserver.com,sacbee.com
same_ip,34.85.147.204,infra,1.0,newsobserver.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,newsobserver.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,newsobserver.com,thestate.com
same_ip,34.85.147.204,infra,1.0,sacbee.com,sanluisobispo.com
same_ip,34.85.147.204,infra,1.0,sacbee.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,sacbee.com,thestate.com
same_ip,34.85.147.204,infra,1.0,sanluisobispo.com,star-telegram.com
same_ip,34.85.147.204,infra,1.0,sanluisobispo.com,thestate.com
same_ip,34.85.147.204,infra,1.0,star-telegram.com,thestate.com
same_ip,104.154.167.26,infra,1.0,chasinthebuck.com,ridingthewave.com
same_ip,104.154.167.26,infra,1.0,chasinthebuck.com,wvlc.com
same_ip,104.154.167.26,infra,1.0,ridingthewave.com,wvlc.com
same_ip,141.193.213.20,infra,1.0,choc.org,cmaworld.com
same_ip,141.193.213.20,infra,1.0,choc.org,elle.com.au
same_ip,141.193.213.20,infra,1.0,choc.org,familydoctor.org
same_ip,141.193.213.20,infra,1.0,choc.org,icel.edu.mx
same_ip,141.193.213.20,infra,1.0,choc.org,madworldnews.com
same_ip,141.193.213.20,infra,1.0,choc.org,newidea.com.au
same_ip,141.193.213.20,infra,1.0,choc.org,vmagazine.com
same_ip,141.193.213.20,infra,1.0,choc.org,vman.com
same_ip,141.193.213.20,infra,1.0,cmaworld.com,elle.com.au
same_ip,141.193.213.20,infra,1.0,cmaworld.com,familydoctor.org
same_ip,141.193.213.20,infra,1.0,cmaworld.com,icel.edu.mx
same_ip,141.193.213.20,infra,1.0,cmaworld.com,madworldnews.com
same_ip,141.193.213.20,infra,1.0,cmaworld.com,newidea.com.au
same_ip,141.193.213.20,infra,1.0,cmaworld.com,vmagazine.com
same_ip,141.193.213.20,infra,1.0,cmaworld.com,vman.com
same_ip,141.193.213.20,infra,1.0,elle.com.au,familydoctor.org
same_ip,141.193.213.20,infra,1.0,elle.com.au,icel.edu.mx
same_ip,141.193.213.20,infra,1.0,elle.com.au,madworldnews.com
same_ip,141.193.213.20,infra,1.0,elle.com.au,newidea.com.au
same_ip,141.193.213.20,infra,1.0,elle.com.au,vmagazine.com
same_ip,141.193.213.20,infra,1.0,elle.com.au,vman.com
same_ip,141.193.213.20,infra,1.0,familydoctor.org,icel.edu.mx
same_ip,141.193.213.20,infra,1.0,familydoctor.org,madworldnews.com
same_ip,141.193.213.20,infra,1.0,familydoctor.org,newidea.com.au
same_ip,141.193.213.20,infra,1.0,familydoctor.org,vmagazine.com
same_ip,141.193.213.20,infra,1.0,familydoctor.org,vman.com
same_ip,141.193.213.20,infra,1.0,icel.edu.mx,madworldnews.com
same_ip,141.193.213.20,infra,1.0,icel.edu.mx,newidea.com.au
same_ip,141.193.213.20,infra,1.0,icel.edu.mx,vmagazine.com
same_ip,141.193.213.20,infra,1.0,icel.edu.mx,vman.com
same_ip,141.193.213.20,infra,1.0,madworldnews.com,newidea.com.au
same_ip,141.193.213.20,infra,1.0,madworldnews.com,vmagazine.com
same_ip,141.193.213.20,infra,1.0,madworldnews.com,vman.com
same_ip,141.193.213.20,infra,1.0,newidea.com.au,vmagazine.com
same_ip,141.193.213.20,infra,1.0,newidea.com.au,vman.com
same_ip,141.193.213.20,infra,1.0,vmagazine.com,vman.com
same_ip,34.235.224.231,infra,1.0,chron.com,sfgate.com
same_ip,199.232.210.114,infra,1.0,cinemablend.com,marieclaire.com
same_ip,23.196.199.30,infra,1.0,clerk.house.gov,democrats-oversight.house.gov
same_ip,23.196.199.30,infra,1.0,clerk.house.gov,energycommerce.house.gov
same_ip,23.196.199.30,infra,1.0,democrats-oversight.house.gov,energycommerce.house.gov
same_ip,103.224.182.251,infra,1.0,clip.fail,dailyworldupdate.us
same_ip,143.204.160.53,infra,1.0,closeronline.co.uk,revolt.tv
same_ip,100.28.104.175,infra,1.0,cmt.com,insideedition.com
same_ip,100.28.104.175,infra,1.0,cmt.com,mtv.com
same_ip,100.28.104.175,infra,1.0,cmt.com,mtvasia.com
same_ip,100.28.104.175,infra,1.0,insideedition.com,mtv.com
same_ip,100.28.104.175,infra,1.0,insideedition.com,mtvasia.com
same_ip,100.28.104.175,infra,1.0,mtv.com,mtvasia.com
same_ip,54.157.108.158,infra,1.0,colbertnation.com,comedycentral.co.uk
same_ip,54.157.108.158,infra,1.0,colbertnation.com,etcanada.com
same_ip,54.157.108.158,infra,1.0,colbertnation.com,etonline.com
same_ip,54.157.108.158,infra,1.0,colbertnation.com,mtv.co.uk
same_ip,54.157.108.158,infra,1.0,colbertnation.com,mtv.com.au
same_ip,54.157.108.158,infra,1.0,colbertnation.com,newnownext.com
same_ip,54.157.108.158,infra,1.0,colbertnation.com,thedailyshow.com
same_ip,54.157.108.158,infra,1.0,colbertnation.com,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,colbertnation.com,vh1.com
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,etcanada.com
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,etonline.com
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,mtv.co.uk
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,mtv.com.au
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,newnownext.com
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,thedailyshow.com
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,comedycentral.co.uk,vh1.com
same_ip,54.157.108.158,infra,1.0,etcanada.com,etonline.com
same_ip,54.157.108.158,infra,1.0,etcanada.com,mtv.co.uk
same_ip,54.157.108.158,infra,1.0,etcanada.com,mtv.com.au
same_ip,54.157.108.158,infra,1.0,etcanada.com,newnownext.com
same_ip,54.157.108.158,infra,1.0,etcanada.com,thedailyshow.com
same_ip,54.157.108.158,infra,1.0,etcanada.com,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,etcanada.com,vh1.com
same_ip,54.157.108.158,infra,1.0,etonline.com,mtv.co.uk
same_ip,54.157.108.158,infra,1.0,etonline.com,mtv.com.au
same_ip,54.157.108.158,infra,1.0,etonline.com,newnownext.com
same_ip,54.157.108.158,infra,1.0,etonline.com,thedailyshow.com
same_ip,54.157.108.158,infra,1.0,etonline.com,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,etonline.com,vh1.com
same_ip,54.157.108.158,infra,1.0,mtv.co.uk,mtv.com.au
same_ip,54.157.108.158,infra,1.0,mtv.co.uk,newnownext.com
same_ip,54.157.108.158,infra,1.0,mtv.co.uk,thedailyshow.com
same_ip,54.157.108.158,infra,1.0,mtv.co.uk,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,mtv.co.uk,vh1.com
same_ip,54.157.108.158,infra,1.0,mtv.com.au,newnownext.com
same_ip,54.157.108.158,infra,1.0,mtv.com.au,thedailyshow.com
same_ip,54.157.108.158,infra,1.0,mtv.com.au,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,mtv.com.au,vh1.com
same_ip,54.157.108.158,infra,1.0,newnownext.com,thedailyshow.com
same_ip,54.157.108.158,infra,1.0,newnownext.com,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,newnownext.com,vh1.com
same_ip,54.157.108.158,infra,1.0,thedailyshow.com,thedoctorstv.com
same_ip,54.157.108.158,infra,1.0,thedailyshow.com,vh1.com
same_ip,54.157.108.158,infra,1.0,thedoctorstv.com,vh1.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,ghanaweb.website
same_ip,3.33.130.190,infra,1.0,conservativepost.com,glittermagrocks.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,hollywoodholler.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,insighttrending.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,lacalletv.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,missxpose.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,newsbroadcastnetwork.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,politicot.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,conservativepost.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,glittermagrocks.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,hollywoodholler.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,insighttrending.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,lacalletv.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,missxpose.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,newsbroadcastnetwork.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,politicot.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,revolvy.com
same_ip,3.33.130.190,infra,1.0,ghanaweb.website,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,hollywoodholler.com
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,insighttrending.com
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,lacalletv.com
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,missxpose.com
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,newsbroadcastnetwork.com
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,politicot.com
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,glittermagrocks.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,hollywoodholler.com,insighttrending.com
same_ip,3.33.130.190,infra,1.0,hollywoodholler.com,lacalletv.com
same_ip,3.33.130.190,infra,1.0,hollywoodholler.com,missxpose.com
same_ip,3.33.130.190,infra,1.0,hollywoodholler.com,newsbroadcastnetwork.com
same_ip,3.33.130.190,infra,1.0,hollywoodholler.com,politicot.com
same_ip,3.33.130.190,infra,1.0,hollywoodholler.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,hollywoodholler.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,insighttrending.com,lacalletv.com
same_ip,3.33.130.190,infra,1.0,insighttrending.com,missxpose.com
same_ip,3.33.130.190,infra,1.0,insighttrending.com,newsbroadcastnetwork.com
same_ip,3.33.130.190,infra,1.0,insighttrending.com,politicot.com
same_ip,3.33.130.190,infra,1.0,insighttrending.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,insighttrending.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,lacalletv.com,missxpose.com
same_ip,3.33.130.190,infra,1.0,lacalletv.com,newsbroadcastnetwork.com
same_ip,3.33.130.190,infra,1.0,lacalletv.com,politicot.com
same_ip,3.33.130.190,infra,1.0,lacalletv.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,lacalletv.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,missxpose.com,newsbroadcastnetwork.com
same_ip,3.33.130.190,infra,1.0,missxpose.com,politicot.com
same_ip,3.33.130.190,infra,1.0,missxpose.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,missxpose.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,newsbroadcastnetwork.com,politicot.com
same_ip,3.33.130.190,infra,1.0,newsbroadcastnetwork.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,newsbroadcastnetwork.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,politicot.com,revolvy.com
same_ip,3.33.130.190,infra,1.0,politicot.com,thecelebrity.club
same_ip,3.33.130.190,infra,1.0,revolvy.com,thecelebrity.club
same_ip,207.148.248.143,infra,1.0,conservativetown.com,nextdivas.com
same_ip,13.107.253.70,infra,1.0,contactmusic.com,magzter.com
same_ip,192.0.78.24,infra,1.0,cookiesandsangria.com,efe.com
same_ip,192.0.78.24,infra,1.0,cookiesandsangria.com,keelyskorner.com
same_ip,192.0.78.24,infra,1.0,cookiesandsangria.com,mynewsla.com
same_ip,192.0.78.24,infra,1.0,cookiesandsangria.com,thesaltyju.com
same_ip,192.0.78.24,infra,1.0,efe.com,keelyskorner.com
same_ip,192.0.78.24,infra,1.0,efe.com,mynewsla.com
same_ip,192.0.78.24,infra,1.0,efe.com,thesaltyju.com
same_ip,192.0.78.24,infra,1.0,keelyskorner.com,mynewsla.com
same_ip,192.0.78.24,infra,1.0,keelyskorner.com,thesaltyju.com
same_ip,192.0.78.24,infra,1.0,mynewsla.com,thesaltyju.com
same_ip,151.101.64.155,infra,1.0,cosmopolitan.com,countryliving.com
same_ip,151.101.64.155,infra,1.0,cosmopolitan.com,redbookmag.com
same_ip,151.101.64.155,infra,1.0,cosmopolitan.com,womansday.com
same_ip,151.101.64.155,infra,1.0,cosmopolitan.com,womenshealthmag.com
same_ip,151.101.64.155,infra,1.0,countryliving.com,redbookmag.com
